round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0286,141,137.44,137.44,141,0,0,0.8321,-20.56,20.56,-0.1301,0.1496,18115.68,8018.32,139.92,181.29,6504.39,280.0,793.88,37.62,1632.78,0,32,28,-1,0.919,7.45,0.0,False,,False,0.0,Carried 28 backlog units.,80,7,batch_080,Batch market 080
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0282,101,118.64,118.64,101,0,0,0.649,6.64,6.64,0.0592,0.0559,15820.64,5946.72,99.67,128.24,4633.26,540.0,565.5,63.52,3419.48,0,37,54,0,1.0,2.74,5.08,False,,False,0.0,Carried 54 backlog units.,80,7,batch_080,Batch market 080
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0355,129,108.75,108.75,108,0,39,0.9931,-36.25,36.25,-0.25,0.3333,9884.16,7277.54,362.42,172.46,5969.78,0.0,728.62,1.27,-5073.79,18,0,0,-2,0.944,0.0,5.11,False,,False,0.0,,80,7,batch_080,Batch market 080
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,131.23,131.23,89,40,0,0.6258,41.23,41.23,0.4581,0.3142,16376.0,5325.3,124.2,20.02,3998.81,130.0,388.8,83.69,5185.31,0,11,13,0,1.0,0.0,5.75,False,,False,0.0,Lost 40 sales units. Carried 13 backlog units.,80,7,batch_080,Batch market 080
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,141.36,141.36,109,34,0,0.7062,31.36,31.36,0.285,0.2218,16241.0,6278.8,151.8,24.53,4887.43,110.0,475.2,50.78,3016.8,0,13,11,-1,0.919,5.75,0.0,False,,False,0.0,Lost 34 sales units. Carried 11 backlog units.,80,7,batch_080,Batch market 080
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.88,0.0,0,0,0,-2,0.944,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0398,135,113.94,113.94,113,0,89,0.9918,-30.06,30.06,-0.2088,0.2639,10559.85,5841.63,559.86,202.24,4352.02,0.0,390.46,19.52,-786.36,67,0,0,-2,0.944,6.82,10.46,False,,False,0.0,,80,7,batch_080,Batch market 080
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0409,108,77.08,77.08,77,0,0,0.999,-37.92,37.92,-0.3298,0.492,7923.3,4757.3,20.73,141.62,3487.79,0.0,312.92,28.3,5870.86,113,0,0,-2,0.944,0.0,13.9,False,,True,6667.92,Retired at the end of the round.,80,7,batch_080,Batch market 080
4,Team 04,team_04_C,Team 04 NextGen,C,beginner,launch,0,3,beginner_nextgen,128.1,86,84,84,0.0508,79,174.1,174.1,79,61,0,0.4538,88.1,88.1,1.0244,0.506,10119.9,3647.28,15.41,180.76,2592.69,340.0,232.62,52.18,3111.14,0,0,34,0,1.0,17.54,0.0,True,,False,0.0,Newly launched this round. Lost 61 sales units. Carried 34 backlog units.,80,7,batch_080,Batch market 080
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0149,74,133.25,133.25,74,58,0,0.5431,50.25,50.25,0.6054,0.3771,9963.36,3363.76,0.0,49.69,2495.11,40.0,0.0,56.82,3740.51,0,3,4,-1,0.919,4.86,10.8,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials. Lost 58 sales units. Carried 4 backlog units.,80,7,batch_080,Batch market 080
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0226,58,85.35,85.35,58,26,0,0.6717,19.35,19.35,0.2931,0.2267,6034.32,2616.6,0.0,59.09,1969.83,20.0,0.0,26.87,1193.11,0,1,2,-2,0.944,0.0,9.47,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials. Lost 26 sales units. Carried 2 backlog units.,80,7,batch_080,Batch market 080
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.011,47,145.74,145.74,47,100,0,0.3057,93.74,93.74,1.8028,0.6432,6999.24,2178.72,0.0,23.26,1575.86,60.0,0.0,69.97,2861.38,0,8,6,-1,0.919,15.41,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 100 sales units. Carried 6 backlog units.,80,7,batch_080,Batch market 080
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,148.95,148.95,111,40,0,0.5579,16.95,16.95,0.1284,0.1138,20672.64,7238.56,224.95,24.98,6208.06,470.0,1059.25,79.0,3322.27,0,50,47,0,1.0,7.1,0.0,False,,False,0.0,Lost 40 sales units. Carried 47 backlog units.,80,7,batch_080,Batch market 080
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.005,123,131.48,131.48,126,2,0,0.9583,-14.52,14.52,-0.0995,0.1104,18869.76,7752.48,249.05,28.35,6873.21,30.0,1172.75,44.63,888.49,3,0,3,-1,0.919,0.0,7.1,False,,False,0.0,Lost 2 sales units. Carried 3 backlog units.,80,7,batch_080,Batch market 080
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.84,0.0,0,0,0,-2,0.837,0.0,0.0,False,,False,0.0,,80,7,batch_080,Batch market 080
4,Team 07,team_07_A,Momentum Edge,A,mid,maturity,4,2,power,157.68,108,110,110,0.0087,109,139.33,139.33,109,32,0,0.7348,31.33,31.33,0.2901,0.2249,17187.12,6109.4,23.6,42.9,4974.2,70.0,438.48,56.92,4480.93,0,9,7,-1,0.919,8.45,0.0,False,,False,0.0,Lost 32 sales units. Carried 7 backlog units.,80,7,batch_080,Batch market 080
4,Team 07,team_07_B,Rise Power,B,premium,maturity,5,3,power,192.24,76,78,78,0.0098,77,133.11,133.11,77,57,0,0.5306,57.11,57.11,0.7514,0.429,14802.48,4434.3,16.73,33.92,3527.16,110.0,310.92,90.17,5368.65,0,12,11,0,1.0,3.19,5.7,False,,False,0.0,Lost 57 sales units. Carried 11 backlog units.,80,7,batch_080,Batch market 080
4,Team 07,team_07_C,Court Wave,C,beginner,maturity,6,1,entry,112.32,99,101,101,0.0121,99,126.56,126.56,99,24,0,0.77,27.56,27.56,0.2784,0.2178,11119.68,5526.72,21.67,54.13,4567.22,50.0,402.6,12.38,-454.25,0,2,5,-2,0.944,0.0,5.95,False,,False,0.0,Lost 24 sales units. Carried 5 backlog units.,80,7,batch_080,Batch market 080
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,39.2,39.2,39,0,47,0.995,-45.8,45.8,-0.5389,1.1686,8171.28,5209.56,353.87,8.78,4044.63,0.0,442.57,103.15,-3370.35,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,40.14,40.14,40,0,56,0.9966,-54.86,54.86,-0.5775,1.3669,6739.2,5643.46,416.13,9.0,4509.53,0.0,493.43,63.81,-5850.13,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.84,0.0,0,0,0,-1,0.877,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0432,116,37.52,37.52,37,0,79,0.9861,-120.48,120.48,-0.7625,3.2109,4753.76,6500.16,474.0,71.92,6213.7,0.0,796.05,40.96,-9800.06,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.,81,9,batch_081,Batch market 081
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0428,82,39.7,39.7,39,0,43,0.9824,-72.3,72.3,-0.6455,1.8212,6108.96,4803.96,258.0,75.18,4380.15,0.0,561.15,66.54,-4496.36,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials.,81,9,batch_081,Batch market 081
1,Team 02,team_02_C,Court Wave,C,beginner,growth,3,1,entry,91.52,145,134,112,0.0461,106,35.8,35.8,35,0,71,0.9776,-109.2,109.2,-0.7531,3.0502,3203.2,5904.64,426.0,72.62,5704.38,0.0,730.8,4.56,-10110.38,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,Production capped from 134 to 112 by shared capacity or materials.,81,9,batch_081,Batch market 081
1,Team 03,team_03_A,Vector X,A,premium,growth,2,3,engineered,184.0,90,90,90,0.005,89,42.67,42.67,42,0,47,0.9842,-47.33,47.33,-0.5258,1.109,7728.0,5103.0,363.0,9.45,3810.24,0.0,388.8,88.1,-3264.76,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.0077,109,38.25,38.25,38,0,71,0.9934,-71.75,71.75,-0.6522,1.8756,5662.0,6010.4,525.0,13.16,4656.96,0.0,475.2,55.16,-7200.45,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0484,134,38.64,38.64,38,0,96,0.9834,-105.36,105.36,-0.7316,2.7264,3551.1,5586.42,634.34,82.73,4153.45,0.0,379.24,22.86,-10764.01,0,0,0,-1,0.965,3.72,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0445,117,25.14,25.14,25,0,92,0.9946,-99.86,99.86,-0.7989,3.973,2572.5,4929.84,602.9,50.04,3623.22,0.0,330.83,31.85,-9227.23,0,0,0,-1,0.965,0.0,4.62,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0515,79,36.19,36.19,36,0,43,0.9947,-49.81,49.81,-0.5792,1.3763,4611.6,3490.2,292.76,83.35,2474.4,0.0,225.93,55.58,-5213.21,0,0,0,0,1.0,0.9,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0241,87,45.11,45.11,45,0,42,0.9976,-37.89,37.89,-0.4565,0.8401,6058.8,3802.5,312.0,48.74,2352.99,0.0,0.0,60.42,-759.86,0,0,0,0,1.0,2.71,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0268,75,26.57,26.57,26,0,49,0.9784,-45.43,45.43,-0.6309,1.7095,2705.04,3238.56,346.0,31.34,2039.26,0.0,0.0,30.55,-3128.29,0,0,0,-1,0.965,0.0,5.19,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0241,55,40.18,40.18,40,0,15,0.9955,-11.82,11.82,-0.2273,0.2941,5956.8,2468.67,128.0,43.46,1490.23,0.0,0.0,73.64,1557.04,0,0,0,0,1.0,2.48,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.011,110,39.82,39.82,39,0,71,0.9795,-92.18,92.18,-0.6984,2.3152,7263.36,6932.8,448.78,19.3,5915.21,0.0,1059.25,83.74,-9073.7,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.0079,123,41.37,41.37,41,0,82,0.991,-104.63,104.63,-0.7166,2.5291,6140.16,7417.68,517.22,14.56,6548.99,0.0,1172.75,49.34,-11569.32,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.28,0.0,0,0,0,-1,0.877,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 07,team_07_A,Momentum Edge,A,mid,launch,1,2,power,157.68,108,110,110,0.0207,107,37.23,37.23,37,0,70,0.9937,-70.77,70.77,-0.6552,1.9006,5834.16,5850.9,443.6,34.44,4739.9,0.0,438.48,61.4,-6628.59,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 07,team_07_B,Rise Power,B,premium,growth,2,3,power,192.24,76,78,78,0.0217,76,41.78,41.78,41,0,35,0.9813,-34.22,34.22,-0.4502,0.8189,7881.84,4247.88,226.73,40.09,3361.02,0.0,310.92,94.69,-1376.98,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 07,team_07_C,Court Wave,C,beginner,growth,3,1,entry,112.32,99,101,101,0.0201,98,37.89,37.89,37,0,61,0.9764,-61.11,61.11,-0.6172,1.6125,4155.84,5288.36,387.67,33.45,4352.09,0.0,402.6,16.87,-7280.72,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 08,team_08_A,Vector X,A,premium,growth,2,3,engineered,161.92,119,110,110,0.0123,108,41.47,41.47,41,0,67,0.9888,-77.53,77.53,-0.6515,1.8698,6638.72,6294.2,443.48,22.65,4800.07,0.0,843.93,69.56,-6538.52,0,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 08,team_08_B,Axis Control,B,mid,launch,1,2,engineered,131.12,145,134,134,0.0188,131,39.01,39.01,39,0,92,0.9998,-105.99,105.99,-0.731,2.7171,5113.68,7340.52,602.52,33.02,5847.35,0.0,1028.07,41.2,-10464.89,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.76,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 09,team_09_A,Starter Pop,A,beginner,growth,2,1,entry,89.0,160,160,160,0.055,151,37.8,37.8,37,0,114,0.9788,-122.2,122.2,-0.7637,3.2326,3293.0,6241.6,704.25,91.58,5041.84,0.0,495.8,20.84,-10253.2,0,0,0,-1,0.965,3.68,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 09,team_09_B,Club Value,B,beginner,maturity,4,1,entry,98.0,140,140,140,0.0509,132,24.84,24.84,24,0,108,0.9663,-115.16,115.16,-0.8226,4.637,2352.0,5527.2,665.72,54.97,4411.61,0.0,433.82,29.37,-9379.36,0,0,0,-1,0.965,0.0,4.57,False,,False,0.0,,81,9,batch_081,Batch market 081
1,Team 09,team_09_C,Flex Edge,C,mid,launch,1,2,hybrid,122.0,95,95,95,0.0574,89,34.68,34.68,34,0,55,0.9805,-60.32,60.32,-0.635,1.7396,4148.0,3895.95,342.03,87.81,2993.59,0.0,294.38,51.84,-4356.59,0,0,0,0,1.0,0.89,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,42.48,42.48,42,0,91,0.9888,-42.52,42.52,-0.5003,1.0012,8799.84,5312.22,617.87,9.45,4136.85,0.0,442.57,100.91,-3256.79,47,0,0,1,1.062,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,40.39,40.39,40,0,112,0.9902,-54.61,54.61,-0.5748,1.3518,6739.2,5756.95,752.13,9.0,4612.35,0.0,493.43,61.58,-6346.99,56,0,0,0,1.0,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.71,0.0,0,0,0,-1,0.874,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0392,0,41.54,41.54,41,0,38,0.9869,-116.46,116.46,-0.7371,2.8031,5267.68,0.0,228.0,72.31,0.0,0.0,0.0,81.83,4408.14,79,0,0,0,1.0,1.09,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0428,0,40.82,40.82,40,0,3,0.98,-71.18,71.18,-0.6356,1.744,6265.6,0.0,18.0,77.11,0.0,0.0,0.0,109.99,5621.06,43,0,0,1,1.062,1.24,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0441,0,29.07,29.07,29,0,42,0.9975,-115.93,115.93,-0.7995,3.9876,2654.08,0.0,252.0,57.56,0.0,0.0,0.0,44.87,1953.18,71,0,0,-1,0.965,0.0,2.33,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,40,0.005,39,42.91,42.91,42,0,44,0.9787,-47.09,47.09,-0.5232,1.0972,7728.0,2472.0,264.0,9.45,3849.6,0.0,384.0,82.1,-518.59,47,0,0,1,1.062,0.0,0.0,False,,False,0.0,Production capped from 90 to 40 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,50,0.005,49,41.73,41.73,41,0,79,0.9826,-68.27,68.27,-0.6207,1.6362,6109.0,2943.5,474.0,9.23,4812.0,0.0,480.0,50.03,-3842.19,71,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 110 to 50 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.12,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0484,134,38.47,38.47,38,0,192,0.9878,-105.53,105.53,-0.7328,2.7431,3551.1,5704.86,1196.57,82.73,4248.67,0.0,379.24,21.31,-11443.03,96,0,0,-1,0.965,3.7,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0445,117,25.02,25.02,25,0,184,0.9994,-99.98,99.98,-0.7999,3.9969,2572.5,5034.39,1142.88,50.04,3706.29,0.0,330.83,30.29,-9891.1,92,0,0,-1,0.965,0.0,4.6,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0475,80,38.89,38.89,38,0,85,0.9772,-47.11,47.11,-0.5478,1.2114,4867.8,3563.28,536.55,81.14,2531.12,0.0,225.93,54.0,-5488.99,43,0,0,0,1.0,0.9,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,30,0.0221,29,33.85,33.85,33,0,38,0.9749,-49.15,49.15,-0.5922,1.4521,4443.12,1321.8,228.0,32.77,2407.46,0.0,0.0,57.87,222.17,42,0,0,0,1.0,1.63,4.84,False,,False,0.0,Production capped from 90 to 30 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,26,0.0268,25,27.63,27.63,27,0,47,0.9771,-44.37,44.37,-0.6162,1.6057,2809.08,1130.22,282.0,32.54,2086.46,0.0,0.0,27.86,-910.65,49,0,0,-1,0.965,0.0,4.21,False,,False,0.0,Production capped from 78 to 26 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,19,0.0201,18,48.45,48.45,33,3,0,0.6811,-3.55,3.55,-0.0682,0.0732,4914.36,867.35,0.0,29.92,1524.72,120.0,0.0,70.56,2041.81,15,0,12,0,1.0,7.42,0.0,False,,False,0.0,Production capped from 57 to 19 by shared capacity or materials. Lost 3 sales units. Carried 12 backlog units.,81,9,batch_081,Batch market 081
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,11,0.007,10,43.18,43.18,43,0,38,0.9958,-88.82,88.82,-0.6729,2.0569,8008.32,821.15,228.0,13.54,5843.62,0.0,1023.0,70.06,-1960.3,71,0,0,1,1.062,0.0,0.0,False,,False,0.0,Production capped from 112 to 11 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,13,0.0079,12,41.52,41.52,41,0,53,0.9876,-104.48,104.48,-0.7156,2.5167,6140.16,950.95,318.0,14.56,6906.09,0.0,1209.0,35.08,-5219.13,82,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 124 to 13 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.15,0.0,0,0,0,-1,0.874,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 07,team_07_A,Momentum Edge,A,mid,growth,2,2,power,157.68,108,110,110,0.0167,108,41.74,41.74,41,0,137,0.9823,-66.26,66.26,-0.6135,1.5876,6464.88,5970.8,845.6,30.78,4847.7,0.0,438.48,59.33,-6753.01,70,0,0,0,1.0,1.14,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 07,team_07_B,Rise Power,B,premium,growth,3,3,power,192.24,76,78,78,0.0217,76,43.18,43.18,43,0,68,0.9957,-32.82,32.82,-0.4318,0.7599,8266.32,4334.46,424.73,42.04,3437.46,0.0,310.92,92.6,-1405.41,35,0,0,1,1.062,1.3,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 07,team_07_C,Court Wave,C,beginner,maturity,4,1,entry,112.32,99,101,101,0.0181,99,30.53,30.53,30,0,130,0.9826,-68.47,68.47,-0.6916,2.2425,3369.6,5398.45,801.67,24.42,4451.07,0.0,402.6,14.8,-8501.96,61,0,0,-1,0.965,0.0,2.45,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 08,team_08_A,Vector X,A,premium,growth,3,3,engineered,161.92,119,110,21,0.0123,20,41.63,41.63,41,0,46,0.9849,-77.37,77.37,-0.6502,1.8586,6638.72,1466.43,276.0,22.65,4972.82,0.0,854.61,56.14,-1697.3,67,0,0,1,1.062,0.0,0.0,False,,False,0.0,Production capped from 110 to 21 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 08,team_08_B,Axis Control,B,mid,growth,2,2,engineered,131.12,145,134,25,0.0148,24,42.36,42.36,42,0,74,0.9916,-102.64,102.64,-0.7079,2.4234,5507.04,1708.25,444.0,27.99,5920.03,0.0,1017.39,26.84,-4367.11,92,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 134 to 25 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 08,team_08_C,Baseline Drive,C,beginner,maturity,5,1,entry,98.56,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68,0.0,0,0,0,-1,0.965,0.0,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
2,Team 09,team_09_A,Starter Pop,A,beginner,growth,3,1,entry,89.0,160,160,10,0.055,9,37.61,37.61,37,0,86,0.9837,-122.39,122.39,-0.7649,3.2537,3293.0,503.6,516.0,91.58,5093.26,0.0,489.6,8.82,-4345.05,114,0,0,-1,0.965,3.66,0.0,False,,False,0.0,Production capped from 160 to 10 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 09,team_09_B,Club Value,B,beginner,maturity,5,1,entry,98.0,140,140,9,0.0509,8,24.71,24.71,24,0,92,0.9713,-115.29,115.29,-0.8235,4.6658,2352.0,455.04,552.0,54.97,4583.93,0.0,440.64,17.62,-4354.72,108,0,0,-1,0.965,0.0,4.54,False,,False,0.0,Production capped from 140 to 9 by shared capacity or materials.,81,9,batch_081,Batch market 081
2,Team 09,team_09_C,Flex Edge,C,mid,growth,2,2,hybrid,122.0,95,95,6,0.0534,5,37.29,37.29,37,0,23,0.9922,-57.71,57.71,-0.6075,1.5476,4514.0,306.36,138.0,88.9,3055.95,0.0,293.76,41.12,-304.83,55,0,0,0,1.0,0.89,0.0,False,,False,0.0,Production capped from 95 to 6 by shared capacity or materials.,81,9,batch_081,Batch market 081
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,49.21,49.21,49,0,128,0.9957,-35.79,35.79,-0.4211,0.7273,10266.48,5414.01,839.87,11.03,4229.94,0.0,442.57,98.67,-2425.23,91,0,0,1,1.062,3.26,0.0,False,,False,0.0,,81,9,batch_081,Batch market 081
